S.No,Name,Url
1339,Datamatics Glob.,https://www.screener.in/company/DATAMATICS/consolidated/
1340,Nidhi Granites,https://www.screener.in/company/512103/consolidated/
1341,Arvind Fashions.,https://www.screener.in/company/ARVINDFASN/consolidated/
1342,Five-Star Bus.Fi,https://www.screener.in/company/FIVESTAR/
1343,Response Info.,https://www.screener.in/company/538273/consolidated/
1344,Airan,https://www.screener.in/company/AIRAN/consolidated/
1345,Marine Electric.,https://www.screener.in/company/MARINE/consolidated/
1346,Bright Brothers,https://www.screener.in/company/526731/
1347,Oswal Agro Mills,https://www.screener.in/company/OSWALAGRO/consolidated/
1348,Vinyas Innovativ,https://www.screener.in/company/VINYAS/
1349,Privi Speci.,https://www.screener.in/company/PRIVISCL/consolidated/
1350,B P C L,https://www.screener.in/company/BPCL/consolidated/
1351,TCI Express,https://www.screener.in/company/TCIEXP/
1352,La Opala RG,https://www.screener.in/company/LAOPALA/
1353,EMA Partners,https://www.screener.in/company/EMAPARTNER/consolidated/
1354,Radico Khaitan,https://www.screener.in/company/RADICO/
1355,Captain Polyplas,https://www.screener.in/company/536974/consolidated/
1356,NIBE,https://www.screener.in/company/NIBE/consolidated/
1357,NRB Bearings,https://www.screener.in/company/NRBBEARING/consolidated/
1358,Committed Cargo,https://www.screener.in/company/COMMITTED/
1359,Shreyans Inds.,https://www.screener.in/company/SHREYANIND/
1360,Thermax,https://www.screener.in/company/THERMAX/consolidated/
1361,Galaxy Surfact.,https://www.screener.in/company/GALAXYSURF/consolidated/
1362,NHC Foods,https://www.screener.in/company/517554/
1363,Technocraf.Inds.,https://www.screener.in/company/TIIL/consolidated/
1364,Asarfi Hospital,https://www.screener.in/company/543943/
1365,Eimco Elecon(I),https://www.screener.in/company/EIMCOELECO/
1366,Man Industries,https://www.screener.in/company/MANINDS/consolidated/
1367,Manaksia,https://www.screener.in/company/MANAKSIA/consolidated/
1368,Kontor Space,https://www.screener.in/company/KONTOR/
1369,Wheels India,https://www.screener.in/company/WHEELS/
1370,Paramount Dye,https://www.screener.in/company/PARAMOUNT/
1371,Saptarishi Agro,https://www.screener.in/company/519238/
1372,Galaxy Bearings,https://www.screener.in/company/526073/
1373,Cropster Agro,https://www.screener.in/company/523105/
1374,Duropack,https://www.screener.in/company/526355/
1375,Walpar Nutrition,https://www.screener.in/company/WALPAR/consolidated/
1376,VRL Logistics,https://www.screener.in/company/VRLLOG/
1377,Maitri Enterp.,https://www.screener.in/company/513430/consolidated/
1378,Powergrid Infra.,https://www.screener.in/company/PGINVIT/consolidated/
1379,Rex Pipes&Cables,https://www.screener.in/company/REXPIPES/
1380,Kabsons Industri,https://www.screener.in/company/524675/
1381,Deepak Fertiliz.,https://www.screener.in/company/DEEPAKFERT/consolidated/
1382,K E C Intl.,https://www.screener.in/company/KEC/consolidated/
1383,Pennar Industrie,https://www.screener.in/company/PENIND/consolidated/
1384,Swasti Vinayaka,https://www.screener.in/company/510245/
1385,Carborundum Uni.,https://www.screener.in/company/CARBORUNIV/consolidated/
1386,Madhav Infra,https://www.screener.in/company/539894/consolidated/
1387,Sterling & Wils.,https://www.screener.in/company/SWSOLAR/consolidated/
1388,AAA Technologies,https://www.screener.in/company/AAATECH/
1389,Sharda Cropchem,https://www.screener.in/company/SHARDACROP/consolidated/
1390,Halder Venture,https://www.screener.in/company/539854/consolidated/
1391,Euphoria Infotec,https://www.screener.in/company/544094/consolidated/
1392,Getalong Enterp.,https://www.screener.in/company/543372/
1393,Euro Panel,https://www.screener.in/company/EUROBOND/
1394,ITL Industries,https://www.screener.in/company/522183/consolidated/
1395,Diffusion Eng,https://www.screener.in/company/DIFFNKG/consolidated/
1396,Emmforce,https://www.screener.in/company/544166/consolidated/
1397,Alphalogic Tech.,https://www.screener.in/company/542770/consolidated/
1398,Latent View,https://www.screener.in/company/LATENTVIEW/consolidated/
1399,Jai Mata Glass,https://www.screener.in/company/523467/
1400,Ritco Logistics,https://www.screener.in/company/RITCO/
1401,Responsive Ind,https://www.screener.in/company/RESPONIND/consolidated/
1402,Maximus Interna.,https://www.screener.in/company/540401/consolidated/
1403,JFL Life,https://www.screener.in/company/JFLLIFE/
1404,Rossari Biotech,https://www.screener.in/company/ROSSARI/consolidated/
1405,ANI Integrated,https://www.screener.in/company/AISL/consolidated/
1406,Sigachi Indust.,https://www.screener.in/company/SIGACHI/consolidated/
1407,Weizmann,https://www.screener.in/company/WEIZMANIND/consolidated/
1408,Bright Outdoor,https://www.screener.in/company/543831/
1409,AMJ Land Holdin.,https://www.screener.in/company/AMJLAND/consolidated/
1410,United Heat,https://www.screener.in/company/UHTL/
1411,Bharat Seats,https://www.screener.in/company/BHARATSE/
1412,Manoj Vaibhav,https://www.screener.in/company/MVGJL/
1413,Trust Fintech,https://www.screener.in/company/TRUST/
1414,Onward Technolog,https://www.screener.in/company/ONWARDTEC/consolidated/
1415,BEML Ltd,https://www.screener.in/company/BEML/consolidated/
1416,Mangalam Alloys,https://www.screener.in/company/MAL/
1417,Macrotech Devel.,https://www.screener.in/company/LODHA/consolidated/
1418,Kalyani Steels,https://www.screener.in/company/KSL/
1419,WPIL,https://www.screener.in/company/505872/consolidated/
1420,General Insuranc,https://www.screener.in/company/GICRE/consolidated/
1421,Thaai,https://www.screener.in/company/TCL/consolidated/
1422,Sarda Energy,https://www.screener.in/company/SARDAEN/consolidated/
1423,Cool Caps,https://www.screener.in/company/COOLCAPS/consolidated/
1424,Flair Writing,https://www.screener.in/company/FLAIR/
1425,Sameera Agro,https://www.screener.in/company/SAIFL/consolidated/
1426,Nikita Papers,https://www.screener.in/company/NIKITA/
1427,Resonance Speci.,https://www.screener.in/company/524218/
1428,Mindteck (India),https://www.screener.in/company/MINDTECK/consolidated/
1429,Shree Tirupati,https://www.screener.in/company/TIRUPATI/
1430,Infinium Pharma,https://www.screener.in/company/INFINIUM/consolidated/
1431,Sotac Pharma.,https://www.screener.in/company/SOTAC/consolidated/
1432,Tejas Cargo,https://www.screener.in/company/TEJASCARGO/
1433,Butterfly Gan Ap,https://www.screener.in/company/BUTTERFLY/
1434,Vertoz,https://www.screener.in/company/VERTOZ/consolidated/
1435,Nettlinx,https://www.screener.in/company/511658/consolidated/
1436,Sudarshan Pharma,https://www.screener.in/company/543828/consolidated/
1437,OCCL,https://www.screener.in/company/OCCLLTD/
1438,Active Infra.,https://www.screener.in/company/ACTIVEINFR/consolidated/
1439,Vintage Coffee,https://www.screener.in/company/VINCOFE/consolidated/
1440,Vishwas Agri,https://www.screener.in/company/VISHWAS/
1441,Patanjali Foods,https://www.screener.in/company/PATANJALI/
1442,Future Market,https://www.screener.in/company/FMNL/consolidated/
1443,Tejas Networks,https://www.screener.in/company/TEJASNET/consolidated/
1444,Xchanging Sol.,https://www.screener.in/company/XCHANGING/consolidated/
1445,Pramara Promotio,https://www.screener.in/company/PRAMARA/consolidated/
1446,Bharat Rasayan,https://www.screener.in/company/BHARATRAS/
1447,India Nipp.Elec.,https://www.screener.in/company/INDNIPPON/consolidated/
1448,Modison,https://www.screener.in/company/MODISONLTD/consolidated/
1449,Paras Defence,https://www.screener.in/company/PARAS/consolidated/
1450,Zee Learn,https://www.screener.in/company/ZEELEARN/consolidated/
1451,SAL Automotive,https://www.screener.in/company/539353/
1452,Updater Services,https://www.screener.in/company/UDS/consolidated/
1453,Elnet Technolog,https://www.screener.in/company/517477/
1454,Bharti Airtel,https://www.screener.in/company/BHARTIARTL/consolidated/
1455,B2B Soft.Tech.,https://www.screener.in/company/531268/consolidated/
1456,Punjab Chemicals,https://www.screener.in/company/PUNJABCHEM/consolidated/
1457,Sinclairs Hotels,https://www.screener.in/company/SINCLAIR/
1458,TVS Holdings,https://www.screener.in/company/TVSHLTD/consolidated/
1459,HRH Next,https://www.screener.in/company/HRHNEXT/
1460,Manaksia Coated,https://www.screener.in/company/MANAKCOAT/
1461,eMudhra,https://www.screener.in/company/EMUDHRA/consolidated/
1462,Just Dial,https://www.screener.in/company/JUSTDIAL/
1463,Focus Business,https://www.screener.in/company/543312/
1464,Dynamic Services,https://www.screener.in/company/DYNAMIC/consolidated/
1465,Haria Apparels,https://www.screener.in/company/538081/
1466,Patel Engineerin,https://www.screener.in/company/PATELENG/consolidated/
1467,Pulsar Intl.,https://www.screener.in/company/512591/
1468,Happiest Minds,https://www.screener.in/company/HAPPSTMNDS/consolidated/
1469,Beardsell,https://www.screener.in/company/BEARDSELL/consolidated/
1470,Intense Tech.,https://www.screener.in/company/INTENTECH/consolidated/
1471,Navneet Educat.,https://www.screener.in/company/NAVNETEDUL/consolidated/
1472,AD Manum Finance,https://www.screener.in/company/511359/
1473,Bharat Road,https://www.screener.in/company/BRNL/consolidated/
1474,Hindalco Inds.,https://www.screener.in/company/HINDALCO/consolidated/
1475,Signpost India,https://www.screener.in/company/SIGNPOST/
1476,One Point One,https://www.screener.in/company/ONEPOINT/consolidated/
1477,Mazda,https://www.screener.in/company/MAZDA/
1478,Zeal Aqua,https://www.screener.in/company/539963/
1479,Shri Balaji,https://www.screener.in/company/544074/
1480,Krishna Institu.,https://www.screener.in/company/KIMS/consolidated/
1481,Sh. Rama Multi.,https://www.screener.in/company/SHREERAMA/
1482,Hisar Spg. Mills,https://www.screener.in/company/521068/
1483,Cyber Media Res.,https://www.screener.in/company/CMRSL/consolidated/
1484,Jindal Capital,https://www.screener.in/company/530405/
1485,Carysil,https://www.screener.in/company/CARYSIL/consolidated/
1486,Race Eco,https://www.screener.in/company/RACE/consolidated/
1487,Sumedha Fiscal,https://www.screener.in/company/530419/consolidated/
1488,Marathon Nextgen,https://www.screener.in/company/MARATHON/consolidated/
1489,Sprayking Ltd,https://www.screener.in/company/540079/consolidated/
1490,Granules India,https://www.screener.in/company/GRANULES/consolidated/
1491,Goodluck India,https://www.screener.in/company/GOODLUCK/consolidated/
1492,Morepen Labs.,https://www.screener.in/company/MOREPENLAB/consolidated/
1493,Scan Projects,https://www.screener.in/company/531797/
1494,Bansal Wire Inds,https://www.screener.in/company/BANSALWIRE/
1495,PDS,https://www.screener.in/company/PDSL/consolidated/
1496,Shreenath,https://www.screener.in/company/544372/
1497,CEAT,https://www.screener.in/company/CEATLTD/consolidated/
1498,Guj.St.Petronet,https://www.screener.in/company/GSPL/consolidated/
1499,Aptus Value Hou.,https://www.screener.in/company/APTUS/consolidated/
1500,Popular,https://www.screener.in/company/544259/
1501,Raaj Medisafe,https://www.screener.in/company/524502/
1502,Ipca Labs.,https://www.screener.in/company/IPCALAB/consolidated/
1503,Kritika Wires,https://www.screener.in/company/KRITIKA/
1504,Innovators,https://www.screener.in/company/541353/consolidated/
1505,Gujarat Hotels,https://www.screener.in/company/507960/
1506,Moongipa Capital,https://www.screener.in/company/530167/
1507,NDA Securities,https://www.screener.in/company/511535/consolidated/
1508,Shalibhadra Fin.,https://www.screener.in/company/511754/
1509,Mangalore Chem.,https://www.screener.in/company/MANGCHEFER/
1510,Sunshield Chem.,https://www.screener.in/company/530845/
1511,Sarla Performanc,https://www.screener.in/company/SARLAPOLY/consolidated/
1512,Balmer Lawrie,https://www.screener.in/company/BALMLAWRIE/consolidated/
1513,360 ONE,https://www.screener.in/company/360ONE/consolidated/
1514,Go Fashion (I),https://www.screener.in/company/GOCOLORS/
1515,Max Healthcare,https://www.screener.in/company/MAXHEALTH/consolidated/
1516,Genesys Intl.,https://www.screener.in/company/GENESYS/consolidated/
1517,First Custodian,https://www.screener.in/company/511122/
1518,Artemis Medicare,https://www.screener.in/company/ARTEMISMED/
1519,Surbhi Industrie,https://www.screener.in/company/514260/
1520,Osia Hyper Reta.,https://www.screener.in/company/OSIAHYPER/
1521,Sr.Rayala.Hypo,https://www.screener.in/company/SRHHYPOLTD/
1522,Strides Pharma,https://www.screener.in/company/STAR/consolidated/
1523,Tata Comm,https://www.screener.in/company/TATACOMM/consolidated/
1524,Paramatrix Tech.,https://www.screener.in/company/PARAMATRIX/consolidated/
1525,Dolphin Offshore,https://www.screener.in/company/DOLPHIN/consolidated/
1526,Jullundur Motor,https://www.screener.in/company/JMA/consolidated/
1527,Concord Enviro,https://www.screener.in/company/CEWATER/consolidated/
1528,Firstsour.Solu.,https://www.screener.in/company/FSL/consolidated/
1529,Krishival Foods,https://www.screener.in/company/KRISHIVAL/consolidated/
1530,F Mec Intl. Fin.,https://www.screener.in/company/539552/
1531,Oceanic Foods,https://www.screener.in/company/540405/
1532,Metropolis Healt,https://www.screener.in/company/METROPOLIS/consolidated/
1533,Permanent Magnet,https://www.screener.in/company/504132/consolidated/
1534,Jaysynth Orgo,https://www.screener.in/company/524592/
1535,KN Agri Resource,https://www.screener.in/company/KNAGRI/consolidated/
1536,Durlax Top,https://www.screener.in/company/DURLAX/
1537,Aegis Logistics,https://www.screener.in/company/AEGISLOG/consolidated/
1538,Nirmitee Robotic,https://www.screener.in/company/543194/consolidated/
1539,Mallcom (India),https://www.screener.in/company/MALLCOM/consolidated/
1540,Dilip Buildcon,https://www.screener.in/company/DBL/consolidated/
1541,Rail Vikas,https://www.screener.in/company/RVNL/consolidated/
1542,United Polyfab,https://www.screener.in/company/UNITEDPOLY/consolidated/
1543,Prospect Consum.,https://www.screener.in/company/543814/
1544,Rudrabhish. Ent.,https://www.screener.in/company/REPL/consolidated/
1545,Bata India,https://www.screener.in/company/BATAINDIA/consolidated/
1546,Global Pet Indus,https://www.screener.in/company/GLOBALPET/
1547,Supreme Facility,https://www.screener.in/company/SFML/consolidated/
1548,Innova Captab,https://www.screener.in/company/INNOVACAP/consolidated/
1549,Jasch Industries,https://www.screener.in/company/500220/
1550,Winsome Textile,https://www.screener.in/company/514470/
1551,CSL Finance,https://www.screener.in/company/CSLFINANCE/
1552,DMCC Speciality,https://www.screener.in/company/DMCC/
1553,Apollo Finvest,https://www.screener.in/company/512437/
1554,Omfurn India,https://www.screener.in/company/OMFURN/
1555,Talbros Engg.,https://www.screener.in/company/538987/
1556,SMC Global Sec.,https://www.screener.in/company/SMCGLOBAL/consolidated/
1557,Hawa Engineers,https://www.screener.in/company/539176/
1558,Shri Venkatesh,https://www.screener.in/company/543373/
1559,Divine Power,https://www.screener.in/company/DPEL/
1560,Motisons Jewel,https://www.screener.in/company/MOTISONS/
1561,JSW Infrast,https://www.screener.in/company/JSWINFRA/consolidated/
